num,id,content
num,id,content
494,nitu2009,韓國瑜就不要舉債，看你怎麼做公共建設
495,ayann718,有柯學價值
496,azytjr,把財務搞爛，這叫愛台灣，笑屎https://i.imgur.com/lQ8r8iJ.png
497,azytjr,https://i.imgur.com/z54jilG.jpg
498,henry55566,柯越來越令人作噁
499,inlanyu,就去年柯文哲搭上蔡衍明 配合中天 把高雄負債灌水 猛打高雄負債幫韓國瑜助選早就串通好了 現在又出來幫韓國瑜護航不過是想故技重施而已
500,inlanyu,韓國瑜市府要花大錢或舉債時 自己都講負債2400多億 但是當要哭窮或向中央要錢時就突然變成負債3300億了  高雄的負債多少都隨韓國瑜和柯文哲兩個人嘴東嘴西的用途不同 灌水或減少伸縮自如囉XDDD 這個叫柯學XDDD
501,inlanyu,不是一直講高雄負債？柯文哲支持的韓國瑜 光是市長登基大典就可以封路幾天來辦 還不用講說為了看個空污 直接花十幾萬搭直升機去上空遊覽的花法哩XDDD
502,inlanyu,還以為大家都忘了 柯文哲的好麻吉韓國瑜沒選總統前  剛選上高雄市長 拿著公帑組團出國去玩 幾乎要環遊全世界了 =_= 還好意思說他柯文哲關心高雄負債哩 噁心
503,inlanyu,柯文哲這個東蹭西蹭的馬屁精 怎麼不去問問他的好麻吉韓國瑜 高雄的負債為什麼突然間一年內暴增了幾百億？ 不是很愛嘴高雄負債嗎？
504,inlanyu,先前高雄市負債2400億被柯文哲灌水數據成3000億 現在突然間又變成3300億 怎麼都不敢罵韓國瑜呢？XDDD 柯師父的財政紀律呢？XDDD號稱說要還債的韓國瑜今年的年度預算可是編的比陳菊以往還高得多 結果卻是陳菊要出來說清楚？XDDD
505,Ladios,柯韓本一家
506,KEYSOLIDER,草包大聯盟
507,KEYSOLIDER,今年預算還一毛不刪
508,billy5588tw,他們兩真的很好耶 哈哈
509,jims123,哈哈哈
510,watashiD,柯文哲不惜讓韓國瑜當選也要打陳菊真的害慘高雄了
511,s39602104,民進黨的理念就是打壓威脅自己的政黨 什麼國家理念的 根本不存在
512,sharkimage,？
513,sharkimage,https://i.imgur.com/uB1EFVc.jpg
514,steven0503,柯韓當然一家親 師母都說他們有特殊情誼了
515,IamBuki,請支持 總統一票韓國瑜 不分區一票民眾黨
516,aqua17,支持民眾黨就是疼惜韓總 大家疼起來
517,h22212247888,柯韓一家親
518,citima,柯韓真的很互挺呢
519,chunyun,誰是柯文哲?
520,cruelgentle,柯文哲真是可悲 跟韓導一樣水準
521,silentence,財政拮据 然後就職典禮辦成三小
522,threebig,柯韓惺惺相惜 那畫面太美 我不敢直視
523,threebig,現在柯要拉藍票啦 護航韓幾句是一定要的
524,frtwwilo,柯韓一家親^_^
525,zszsdd,https://i.imgur.com/bW5Jy3K.jpg
526,weiprincess,怎麼變3300億了
527,greedypeople,柯韓一家親
528,voyhanxu,柯韓一家親，柯韓粉齊心護中好感動！
529,dream01212,不愧是南北菜蟲一家親
530,LITTLEDENNY,真的柯韓一家親
531,LITTLEDENNY,柯韓一家親
532,yiersan,柯屁好假
533,pikakami,一家親沒在唬爛的
534,lili300,柯韓一家親 難怪覺得很有料
535,lastpost,真的很泛藍的
536,rscs,柯韓本一家親
537,diyaworld,https://i.imgur.com/BIlyq5q.jpg
538,chystd,垃圾挺垃圾，不意外
539,summersha,柯韓就同一國的 柯糞不用否認了
540,jkmeiya,結論正確
541,Kikoro,柯屁吃屎
542,hank7218,韓市長的負債數字怎一直攀升呀
543,parquet,柯韓糞吃屎
544,biaw,回收黨看上中國瑜了 有趣
545,GW1014,柯韓一家親阿
546,Albert666,柯韓一家親阿
547,tiger96363,韓柯粉高潮
548,ANCEE,柯韓一家親
549,fnb10803,天字第一號韓粉  柯P
550,CCTraveler,可惜了 韓柯賠蠻屌的
551,nicke,哎呦 風向來囉
552,faint7606,柯韓一家親啊
553,chules,柯韓一家親
554,hironaka,砂石好朋友 只剩智障柯糞在吹噓啥狗屁內政
555,revera1992,柯文哲挺韓國瑜，從此和綠營恩斷義絕
556,neko0624,柯韓一家親 垃圾不分藍白
557,xmoonlight, 台北高雄的智商堪憂
558,ch02761018,柯文哲台北幹完可以去選高雄，嘴半天有洨用
559,mathrew,柯韓一家親柯屁到底是多恨陳菊啊
560,tofukingkion,柯導演露出本性啦？
561,b54102,欠3000億真的很扯 利息20幾億是要怎麼還啦 XD
562,KATPING,真的一家親
563,eeveelugia2,柯為了蹭票又跑回去舔韓 噁爛前幾個月才把韓嘴成那樣 精神分裂啊
564,Cersei,真的覺得這對兄弟情深
565,igtenos1985,柯p可以繼續墮落沒關係啊
566,night957,說他有料不是說假的
567,cheneden,蟑螂又回來了嗎？
568,castral,妓者爛標題，明明柯說要止大灑幣政策...
569,akway,柯韓一家親
570,v2tsbasa,"借錢撒錢好棒棒, 沒得借了就甩包去中央"
571,yor,柯韓一家親
572,reclaim830,挺起來
573,OGCed,柯韓一家親確定
574,insingW,高雄負債幾千億XDXD
575,gossipboy060,柯韓一家親
576,YuenYang5566,最好把歷代的都算陳頭上喔
577,inmatao,柯粉表示認同
578,ja11s4o1n7,真不意外
579,Smoltzy,柯韓一家親，柯粉韓粉高度重疊
580,Ghamu,溫馨～ : ))
581,ravi,幹中國同路人
582,ri99,民眾黨國民黨化，國民黨共產黨化
583,ethan30213,柯韓粉高潮
584,zsxa1234,支持民眾黨就是支持韓國瑜
585,immercury,一家親…不意外
586,coolshih,高雄一年來政績狂勝台北，請參閱一欄表，謝謝...比只有北門可以說嘴强太多惹！
587,TIPPK,…每天都能看到菸粉跟蟑螂共舞…好閒
588,Metallicat,有白紙黑字?
589,userpeter,......
590,dlam002,都有大佛機器人了纜車算三小
591,zxc17893,嘻嘻
592,chou3321,每日任務(1/1)講一堆屁話 你是現任市長怎麼不做
593,tiltheday,有寫下來嗎？
594,F93935,果然是支票開不用錢
595,F93935, https://i.imgur.com/OJWRQsh.jpg寫下來我才相信
596,wwvvkai,白紙黑字
597,scu96,之前開的都還沒兌現 還敢喊啊 要騙幾次
598,derekzh,喔
599,OdinSword,白紙黑字
600,sakula0616,一開口又說謊了  我襙
601,sakula0616,剩不到一個月    一定要給KMT難看
602,asadman1523,百分之一就有一萬        換我選總統
603,Eyrie,蓋太空電梯的話我第一個改投韓
604,mattaus,憨導老症頭又發作了
605,ZhouGongJin,不然當總統可以來提個環島空中纜車算了，可以一次遊覽鬼島
606,MartianIT,摩天輪蓋了沒？
607,KangSuat,可以從鼓山連接義大 西子灣直達高雄內陸
608,KangSuat,再從義大連接到旗山老街 很刺激
609,mayko,最基本的企劃案生出來呀..一張A4寫蓋纜車就可以了嗎..還是連A4紙都沒有口說無憑.
610,kairi5217,給他造個銅像 放在高雄市中心 讓過路客吐口水 胸前掛個為什麼愛說謊的牌子 背上再刻遲刻魔 這會成為高雄觀光景點
611,vavamos,還有沒有別招啦zzzzzzzzzzzzzzzzzzzzzzzz
612,RDS10,白紙黑字？
613,IamBuki,有白紙黑字 + 柯CF掛保證嗎?
614,akuiii,韓導還沒當選前，財團已經在收地說要蓋了
615,a77942002,除了跨年 平常都沒人的兩個地方連起來幹嘛?~
616,cystal,我建議直接台馬空中覽車 比你屌多了
617,n860124,這次有白紙黑字嗎？
618,fifi0828,已經沒人想理了
619,macrossga,反正穩輸，亂喊來搏版面也是很聰明的策略
620,sam40026,賤畜韓導要不要喊蓋大佛鋼彈算了zz嘴炮誰不會，也只有喜韓兒會信
621,frozenmoon,怎麼不蓋愛情摩天輪
622,mirac1e, https://i.imgur.com/axCBY0j.jpg
623,alex00089,義大怎不先給過
624,Freeven,都有大佛機器人了纜車算三小
625,cruelgentle,有白紙黑字嗎  騙子https://i.imgur.com/TTf1PLe.jpg
626,sasa789,蓋你媽 低能兒
627,wiliyss,都要選總統了格局要放大，從佛光山經中央山脈經玉山到法鼓山的纜車，可以吸引多少外國觀光客？台灣走向國際靠這次
628,kyo2001,鬼扯  你高雄市長不做等當總統才做？
629,diyaworld,https://i.imgur.com/BIlyq5q.jpg
630,Z55T,馬的只會虎爛的嘴...
631,Z55T,佛光山直接到西子灣如何
632,MrSuperLP,真的有病
633,yoshiringo,https://i.imgur.com/iSDd7Up.jpg
634,arod0807,摩天輪先生出來啦 幹
635,squareli5566,高雄人選這種的，不用道歉嗎？
636,qron,幹你娘要不要全台山頂纜車大串聯啦
637,bbo9527,低能兒 乾脆說開發大佛剛彈好了
638,vodkalime607,佛光山到玉山頂升旗不是更好? 差評!
639,mar5566,說完記得白紙黑字寫清楚!! 不然...
640,yor,感覺他還在選市長
641,yor,玉山主峰頂蓋蓋到佛光山好了
642,smap0327,當市長不能蓋?
643,twmarstw7758,大佛鋼彈呢
644,wa88,又在鬼扯蛋
645,fnb10803,再亂扯多一點
646,Tatami4931,蓋機場直接互飛不是更好
647,badguy227,可以想辦法把台灣整塊移動到美國嗎？
648,coimbra,有要蓋往月球的空中纜車嗎?我覺得這樣遊客會更多欸，你出張嘴就蓋好了啊
649,HwaSIn,怎麼不喊一億的10%就有一千萬
650,spadelin,怎麼不乾脆做環台纜車?
651,tenoopy,智障
652,KBoy,幹 不要學我死亡擱淺亂蓋好嗎
653,reclaim830,他比你想像中的有料
654,bookseasy,蓋纜車，浪費錢
655,celtics1997,有笑有推
656,randolph80,可以蓋地心列車嗎？
657,LII1201,阿彌陀佛
658,popy8789,白紙黑字
659,sid3,該做的不去做整天扯蛋
660,o760823,白紙黑字？
661,OldV,建議直接串連玉山
662,yanni999,操你媽逼，我宣佈蓋火星摩天輪，操幹你娘，投韓狗死全家操你媽逼
663,barber,無恥包皮臉
664,barber,包皮臉吃屎
665,lineage8027,白紙黑字
666,jason731212,摩天輪都做不起來了還纜車
667,rongyaya,王齡嬌大家記好
668,LICENSE,幹 那多遠你知道嗎  87
669,Thaichonburi,縱橫政壇 一個人可以被看到 就被氣到罵幹他娘的。 真的只有韓
670,Hall,每句都跟屎一樣拉了就跑
671,Imagine15, https://i.imgur.com/PzgDhdF.jpg https://i.imgur.com/xsbt76v.jpg
672,alan0204,又在唬爛
673,SHIRAYUKI,白紙黑字在哪？
674,Metallicat,有白紙黑字嗎?
675,pooznn,反正 做不到的事 全推給中央卡韓 就好惹!
676,webonomics,北七只會講空話的草包
677,dlam002,有找王建民來代言嗎？
678,bear701107,台灣2300萬人 有1000萬人次到佛光山呵
679,F93935, https://i.imgur.com/Y0mwvxk.jpg這次有沒有寫下來
680,caesst85149,只會喊口號
681,sean0912,他現在是高雄市長不能蓋嗎? 一定要總統?
682,zero7217,還不如喊壽山到佛光山
683,zero7217,1年一千萬人，1天要2~3萬人，這你相信?好啦，只要韓粉信就好了
684,yniori,高雄人選這種水準的出來喔
685,akuiii,空中纜車是義大想搞的，地都買好了，剩炒附近地價
686,akuiii,空中纜車韓導還沒選上市長前，附近就在收地了喔
687,highyes,含導：白紙黑字？ 想看陰囊臉搞垮車輪黨
688,apollo999,左營<-->義大世界<-->觀音山<-->佛光山高雄可以建出突破貓覽的偉葉 靠二號了
689,KEYSOLIDER,誰說的 有白紙黑字嗎
690,kris4588,又在騙
691,hikaru77613,壽山看完猴子，搭纜車去佛光山拜佛，優質旅程
692,enkidu0830,佳芬左峰到佳芬右峰嗎？不過聽說發生過多次土石流了
693,scu96,隨便喊 反正又沒要做 騙一票就賺30
694,cheer67,可以在纜車上素懶覺打炮嗎
695,ozakiinptt,柯韓粉 推起來
696,kobala,這政策真的白癡 他有去過觀音山嗎
697,lulusuccess,乾脆喊陽明山連到佛光山好了
698,deep5566,何不把小岡山串起來跟環狀線有87%像
699,ishowhand,有白紙黑字嗎？
700,mix5172000,先喊先贏，反正沒白紙黑字
701,toshizo,真當模擬城市在玩
702,toshizo,搭一次纜車一小時，可以在上面做愛做的事情
703,chunyun,是誰說的？
704,greedystar1,發大財(X)花大錢(V)
705,kuma660224,不如一起做啊，愛情打砲纜車
706,kuma660224,纜車劇烈搖晃  但跟風力無關
707,love121X46,到檀香山如何
708,jzasd22,怎麼不從陽明山開始
709,Moogle,幹，沒有白字黑字。
710,voyhanxu,做三山纜車啦！旗山鳳山岡山！
711,voyhanxu,還有澄清湖不限速自行車環湖賽道！
712,whitezealman,又老又窮又好騙  高雄人活該被人瞧不起
713,novterm,我建議陽明山到壽山 取代高鐵
714,diyaworld,https://i.imgur.com/BIlyq5q.jpg
715,yoshiringo,"舊的政見都還沒兌現,就開新的政見= =韓國瑜會變成幹話王https://i.imgur.com/iSDd7Up.jpg"
716,vavamos,不要講話可能票還比較多
717,yor,有白紙黑字再叫我
718,AVR0,又可可以挖砂石了
719,holiybo,嘻嘻 反正先喊再說
720,bookseasy,蓋纜車，浪費錢
721,tenoopy,草包改叫智障吧
722,DreamYeh,下一個:大發財賭場、石油產生器、製金區
723,danielww,https://i.imgur.com/9sic3io.jpghttps://youtu.be/e6MkSacKHNo
724,Tuscany,有白紙黑字嗎
725,nekomansion,直接做壽山長白山啦!! 格局真小
726,ja11s4o1n7,怎麼不台北連到高雄
727,wwpuma,其實屁眼瑜想蓋中出車
728,klchen168,把排氣的器官當嘴巴使用嗎？
729,yukiyama,綠蟑螂連當人的資格都沒有
730,michaelwu,繼續用仇恨催票 讚喔
731,cijaytheone,哇靠 嘴巴臭死了。去看牙...快！
732,wwvvkai,自詡超越藍綠新政治 就是一樣爛 了解
733,michaelwu,賴本來就中共同路人 選票慎投
734,oneyear,柔性政黨就是你個人想挺誰都可 但不要以為是代表黨 很多人連這都搞不懂
735,ty67,柯糞吃屎
736,illegalmad,???
737,shyangwang,支持民眾黨就是支持韓國瑜！
738,nn70,"討厭韓國瑜就投蔡,政黨另外選強迫支持民眾黨跟韓國瑜畫一起是腦?"
739,goldleft,謝俊州都說檳榔柯同意了小雞還想切割
740,haniah,這樣的挺得下去真佩服您~
741,kuramma,不要再說抹顏色了，是自己上色
742,nidhogg,kmt陳明義，你先評價一下再廢話啦
743,bluerinoa,還有時力能投，是在悲憤什麼
744,fnb10803,連陳明義這種咖你民眾黨都挺得下去
745,sharkimage,https://i.imgur.com/cgQsFdn.jpg
746,andy02,在說什麼？
747,F93935,討厭民進黨 票投韓國瑜就對了
748,Lizus,柯不會作綠的事啦 他對中共很崇拜好不好他最大的問題就是以為自己很聰明 其他人都比他笨
749,Lizus,他就覺得自己很厲害啊 可以遊走藍綠 遊走中美 實際上咧??
750,Dethklok,"民眾党柯主席回收失意政客,眼中只剩中共"
751,allencc,抹紅不夠還要抹藍阿 眼裡只有藍綠是不?
752,deathrow,說一堆卻沒重點你很適合上政論節目
753,cttw19,柯粉看不懂啦  這算是分析的很清楚我在泛藍家庭長大的，柯這幾年的言論很明顯是在討好泛藍選民
754,cttw19,沒實力不要大小聲 不要挑釁中共幾乎是泛藍的中心思想
755,cttw19,但柯又不時提到他也注重台灣主體性，總之柯就覺得他能遊走藍綠意識形態之間
756,cttw19,這其實就註定柯跟總統大位無緣了 個性決定一切
757,cttw19,能讓王金平 宋楚瑜都杜爛的人 只有柯 太強了
758,cttw19,柯是在淺藍這一塊有所斬獲 但氣走深綠有點得不償失 深綠最恨背骨 最後是靠泛綠棄保驚險連任
759,goldleft,寫這麼多 檳榔小雞還是看不懂啦
760,stosto,柯以現在的作為是一開始就想要佔綠的便宜但是以這種乎藍乎綠其實很難在台灣的選擇
761,steven0503,這篇內容大概只有柯糞惠噓 嘻嘻*會
762,steven0503,果凍：拎北遊走中美都快因為威州走不下去了 哪裡輪得到你？
763,mytoychiu,滿中肯的啊
764,shengyeh,說這麼多 就是一句話他覺得自己最聰明這種想法 很危險啦
765,a1122334424,提名姚不變仇人就不錯了 還不交戰犯
766,gtfour,小英在我眼中比較像劉秀 天選之人的皇帝命
767,alovesunsun,中肯，評論到位
768,lastpost,忽藍忽綠，是不是很像楊秋興
769,stocktonty,沒淺綠的票他在台北市也是一定吃土不信明年看民眾黨在台北市能拿多少票
770,srwgreat,施政成功是他英明 失敗是人民水準不夠
771,kobeday,是低估綠民的智慧 看顏色就高潮
772,sammoon,他大概就覺得自己最聰明吧
773,greedypeople,推
774,greedypeople,其實背刺DPP事小 怕的是如果當了總統背刺美帝那台灣肯定被搞死
775,WiNtErPoWeR,優文
776,terry1020,很難看的小說
777,henry55566,腦補一堆，現在幫韓國瑜護航令人作噁
778,iamthebest08,滿中肯的
779,iamthebest08,他這種沒有原則的人 真的很可怕民眾黨的立委應該要讓他們極小化
780,iamthebest08,TMD要讓他們極小化 讓柯文哲知道這'樣的路線 是完全錯誤的等到兩點 三點才睡覺結果現在言行都是在往中共 藍軍光譜  對得起當初支持你的人嗎
